/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_56_455.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_56_455.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_56_455.jpg,0,0,0,6.29458E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_56_550.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_56_550.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_56_550.jpg,0,0,0,8.593933E-07
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_56_648.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_56_648.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_56_648.jpg,0,0,0,4.62336E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_56_722.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_56_722.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_56_722.jpg,0,0,0,1.479748E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_56_788.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_56_788.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_56_788.jpg,0,0,0,7.668704E-07
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_56_861.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_56_861.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_56_861.jpg,0,0,0,1.126017E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_56_936.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_56_936.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_56_936.jpg,0,0,0,2.311383E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_006.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_006.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_006.jpg,0,0,0,2.940379E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_074.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_074.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_074.jpg,0,0,0,1.775627E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_158.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_158.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_158.jpg,0,0,0,4.800176E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_270.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_270.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_270.jpg,0,0,0,6.029722E-06
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_389.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_389.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_389.jpg,0,0.282693,0,0.1775731
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_497.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_497.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_497.jpg,0,0.6555689,0,0.8350357
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_570.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_570.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_570.jpg,0,0.8615459,0,1.60561
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_649.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_649.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_649.jpg,0,1,0,2.490853
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_718.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_718.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_718.jpg,0,1,0,3.418033
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_792.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_792.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_792.jpg,0,1,0,4.356552
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_864.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_864.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_864.jpg,0,1,0,5.055194
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_57_936.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_57_936.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_57_936.jpg,0,1,0,5.980495
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_58_005.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_58_005.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_58_005.jpg,0,1,0,6.669776
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_58_078.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_58_078.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_58_078.jpg,0,1,0,7.582557
/Users/sanchezp/Desktop/simdata/IMG/center_2017_05_09_13_18_58_156.jpg,/Users/sanchezp/Desktop/simdata/IMG/left_2017_05_09_13_18_58_156.jpg,/Users/sanchezp/Desktop/simdata/IMG/right_2017_05_09_13_18_58_156.jpg,-0.006089155,1,0,8.488237
