IMG/center_2017_05_31_13_40_01_933.jpg,IMG/left_2017_05_31_13_40_01_933.jpg,IMG/right_2017_05_31_13_40_01_933.jpg,-0.2735849,1,0,17.12224
IMG/center_2017_05_31_13_40_02_004.jpg,IMG/left_2017_05_31_13_40_02_004.jpg,IMG/right_2017_05_31_13_40_02_004.jpg,-0.3018868,1,0,17.93845
IMG/center_2017_05_31_13_40_02_074.jpg,IMG/left_2017_05_31_13_40_02_074.jpg,IMG/right_2017_05_31_13_40_02_074.jpg,-0.2924528,1,0,18.51878
IMG/center_2017_05_31_13_40_02_144.jpg,IMG/left_2017_05_31_13_40_02_144.jpg,IMG/right_2017_05_31_13_40_02_144.jpg,-0.2169811,1,0,19.34004
IMG/center_2017_05_31_13_40_02_212.jpg,IMG/left_2017_05_31_13_40_02_212.jpg,IMG/right_2017_05_31_13_40_02_212.jpg,0.02830189,1,0,19.98411
IMG/center_2017_05_31_13_40_02_285.jpg,IMG/left_2017_05_31_13_40_02_285.jpg,IMG/right_2017_05_31_13_40_02_285.jpg,0.3113208,1,0,20.70041
IMG/center_2017_05_31_13_40_02_357.jpg,IMG/left_2017_05_31_13_40_02_357.jpg,IMG/right_2017_05_31_13_40_02_357.jpg,0.6132075,0.9245222,0,21.11133
IMG/center_2017_05_31_13_40_02_429.jpg,IMG/left_2017_05_31_13_40_02_429.jpg,IMG/right_2017_05_31_13_40_02_429.jpg,0.6698113,0.6864277,0,21.50178
IMG/center_2017_05_31_13_40_02_496.jpg,IMG/left_2017_05_31_13_40_02_496.jpg,IMG/right_2017_05_31_13_40_02_496.jpg,0.6698113,0.5047162,0,21.70787
IMG/center_2017_05_31_13_40_02_563.jpg,IMG/left_2017_05_31_13_40_02_563.jpg,IMG/right_2017_05_31_13_40_02_563.jpg,0.6698113,0.2827378,0,21.84863
IMG/center_2017_05_31_13_40_02_633.jpg,IMG/left_2017_05_31_13_40_02_633.jpg,IMG/right_2017_05_31_13_40_02_633.jpg,0.5943396,0.3767633,0,21.91485
IMG/center_2017_05_31_13_40_02_701.jpg,IMG/left_2017_05_31_13_40_02_701.jpg,IMG/right_2017_05_31_13_40_02_701.jpg,0.3584906,0.5647624,0,22.12623
IMG/center_2017_05_31_13_40_02_770.jpg,IMG/left_2017_05_31_13_40_02_770.jpg,IMG/right_2017_05_31_13_40_02_770.jpg,0.2358491,0.7944587,0,22.62556
IMG/center_2017_05_31_13_40_02_842.jpg,IMG/left_2017_05_31_13_40_02_842.jpg,IMG/right_2017_05_31_13_40_02_842.jpg,0.1132075,1,0,23.33188
